Var1,Var2
1095,58.3760351851852
1096,58.3665967592593
1097,58.1863875
1098,58.1816717592593
1099,58.1038328703704
1100,58.0879314814815
1101,58.0198097222222
1102,58.0134303201507
1103,57.9674185185185
1104,57.9651532407407
1105,57.9642372881356
1106,57.9421623563218
1107,57.9338865740741
1108,57.9336388888889
1109,57.9136416666667
1110,57.8776518518519
1111,57.8723444444445
1112,57.8723226851852
1113,57.8660268518519
1114,57.8631689814815
1115,57.8418761770245
1116,57.8228759259259
1117,57.7948333333333
1118,57.7212787037037
1119,57.717725462963
1120,57.6849305555556
1121,57.6772138888889
1122,57.6125240740741
1123,57.6064180790961
1124,57.599686440678
1125,57.5943356481481
1126,57.4769759259259
1127,57.4637171296296
1128,57.4155070621469
1129,57.3946638888889
1130,57.2442071563089
1131,57.1619759259259
1132,57.1331462962963
1133,57.1166407407407
1134,57.1098898148148
1135,57.0533069444444
1136,57.0500023148148
1137,57.0133092592593
1138,56.8319694444445
1139,56.8144642184558
1140,56.7656787037037
1141,56.7397342592593
1142,56.5932561205273
1143,56.5408032015066
1144,56.4923731481482
1145,56.4472666666667
1146,56.4008171296296
1147,56.3919037037037
1148,56.3255592592593
1149,56.2690356481482
1150,56.2581233521657
1151,56.256012037037
1152,56.2382930555556
1153,56.2376273148148
1154,56.2334578703704
1155,56.2235185185185
1156,56.2172842592593
1157,56.2125078703704
1158,56.0973206214689
1159,56.0874680555556
1160,56.0590032407407
1161,56.0026912037037
1162,55.9966675925926
1163,55.9120046296296
1164,55.8959125
1165,55.8754699074074
1166,55.8691546296296
1167,55.8418125
1168,55.8123712962963
1169,55.7930472222222
1170,55.785624537037
1171,55.7552987329435
1172,55.7454958333333
1173,55.7313597222222
1174,55.7303425925926
1175,55.7257424670433
1176,55.6824662037037
1177,55.6362175925926
1178,55.6185810185185
1179,55.6105263888889
1180,55.541025
1181,55.5372736111111
1182,55.5108217592593
1183,55.4657514124294
1184,55.4569180555556
1185,55.4291962962963
1186,55.4288453703704
1187,55.4248989463602
1188,55.3770103578155
1189,55.3606798493409
1190,55.32085
1191,55.2671986111111
1192,55.2661203703704
1193,55.2540953703704
1194,55.208049537037
1195,55.1767686868687
1196,55.0324923371647
1197,55.0053766478343
1198,54.9884425925926
1199,54.9839865740741
1200,54.9619356481481
1201,54.9604143518518
1202,54.9528115740741
1203,54.919724537037
1204,54.9099194444444
1205,54.8931539548023
1206,54.8618541666667
1207,54.8004337962963
1208,54.799512962963
1209,54.797675
1210,54.7853620370371
1211,54.7386652777778
1212,54.7338407407407
1213,54.7160856481481
1214,54.7041647834275
1215,54.6891024904215
1216,54.679925462963
1217,54.6374671296296
1218,54.5806770244821
1219,54.4604322033898
1220,54.3842324074074
1221,54.3258097222222
1222,54.2888939814815
1223,54.2812856481481
1224,54.0752043314501
1225,54.0731824074074
1226,53.8968314500942
1227,53.8401268518519
1228,53.8146600753296
1229,53.8025703703704
1230,53.7602125
1231,53.6785435185185
1232,53.6588615740741
1233,53.5975157407407
1234,53.5804537037037
1235,53.5641300925926
1236,53.5572203703704
1237,53.5301282407407
1238,53.4779125
1239,53.4028194444444
1240,53.3676347222222
1241,53.3293777777778
1242,53.3099583333333
1243,53.2376407407407
1244,53.2083168549906
1245,53.1379171374765
1246,53.1171486111111
1247,53.1082773148148
1248,53.0730861111111
1249,53.0450101851852
1250,52.99193173258
1251,52.9239810185185
1252,52.9097809653916
1253,52.9054217592593
1254,52.8906125
1255,52.8762967592593
1256,52.8713361111111
1257,52.8674851851852
1258,52.864237037037
1259,52.8503055555556
1260,52.8448606481482
1261,52.8346635416667
1262,52.8230981481481
1263,52.7196041666667
1264,52.6397777777778
1265,52.5420606481481
1266,52.5397796296296
1267,52.4318143518518
1268,52.4079074074074
1269,52.3802310185185
1270,52.3133166666667
1271,52.2884185185185
1272,52.2588092592593
1273,52.2285762711864
1274,52.2200814814815
1275,52.2016773148148
1276,52.1934800925926
1277,52.1805131826742
1278,52.1798773148148
1279,52.1693402777778
1280,52.1301615740741
1281,52.1243861111111
1282,52.121687962963
1283,52.0814648148148
1284,52.0718092592593
1285,52.0573898148148
1286,52.0494634259259
1287,52.0406599616858
1288,52.037575
1289,51.9859638888889
1290,51.9791796296296
1291,51.9266513888889
1292,51.9192703703704
1293,51.9012171296296
1294,51.900075462963
1295,51.8880560185185
1296,51.8430282407407
1297,51.8411666666667
1298,51.8330856481482
1299,51.7683819444444
1300,51.7679022988506
1301,51.7375912037037
1302,51.6853125
1303,51.6820652777778
1304,51.6685912037037
1305,51.6544240740741
1306,51.6322939814815
1307,51.6177439814815
1308,51.6074199623352
1309,51.4894788135593
1310,51.4546583333333
1311,51.4504615740741
1312,51.4419915254237
1313,51.4289740740741
1314,51.4216185185185
1315,51.3626157407407
1316,51.3097128060264
1317,51.2764537037037
1318,51.2339523148148
1319,51.2323518518519
1320,51.2308518518519
1321,51.2232791666667
1322,51.2002842592593
1323,51.1822650659134
1324,51.1443407407407
1325,51.1137152777778
1326,51.0649300925926
1327,51.0564601851852
1328,51.0020916666667
1329,50.989299537037
1330,50.9852569444445
1331,50.9845175925926
1332,50.9449759259259
1333,50.9237902777778
1334,50.9043592592593
1335,50.8517837962963
1336,50.836262962963
1337,50.8133953703704
1338,50.7929981481482
1339,50.7642282407407
1340,50.7553990740741
1341,50.7270364298725
1342,50.7179777777778
1343,50.6860717171717
1344,50.6840376647834
1345,50.674285440613
1346,50.6606097222222
1347,50.6448902777778
1348,50.6401981481481
1349,50.628634180791
1350,50.6104287037037
1351,50.6096219397363
1352,50.5897175141243
1353,50.5883768518519
1354,50.580275
1355,50.5543615740741
1356,50.5340578703704
1357,50.5095329566855
1358,50.5085084745763
1359,50.486087037037
1360,50.4742032407407
1361,50.470675
1362,50.4694615740741
1363,50.4677565913371
1364,50.4489671296296
1365,50.4432625
1366,50.4356314814815
1367,50.4135166666667
1368,50.4121856481482
1369,50.4041760828625
1370,50.3985962962963
1371,50.3926134259259
1372,50.3907578703704
1373,50.3878273148148
1374,50.356325462963
1375,50.3493240740741
1376,50.316236346516
1377,50.3008780602637
1378,50.3000875
1379,50.2986300925926
1380,50.2610601851852
1381,50.2260555555556
1382,50.2215402777778
1383,50.2178531073446
1384,50.164487962963
1385,50.1591217592593
1386,50.1515574387947
1387,50.103563559322
1388,49.9998050925926
1389,49.99595
1390,49.8560837962963
1391,49.8395640301318
