Var1,Var2
641,111.488516666667
642,111.484762711864
643,111.483366666667
644,111.479779661017
645,111.479566666667
646,111.479083333333
647,111.473766666667
648,111.4686
649,111.466783333333
650,111.465898305085
651,111.4615
652,111.459633333333
653,111.45855
654,111.458333333333
655,111.4571
656,111.453016949153
657,111.44985
658,111.440566666667
659,111.437466666667
660,111.430366666667
661,111.4264
662,111.424716666667
663,111.40845
664,111.405083333333
665,111.399169491525
666,111.398666666667
667,111.3967
668,111.396516666667
669,111.394333333333
670,111.39145
671,111.390966666667
672,111.3873
673,111.384728813559
674,111.384517241379
675,111.369633333333
676,111.3686
677,111.361728813559
678,111.357283333333
679,111.353266666667
680,111.351101694915
681,111.35055
682,111.347474576271
683,111.345183333333
684,111.343118644068
685,111.34105
686,111.3319
687,111.32945
688,111.3293
689,111.324966666667
690,111.318666666667
691,111.31605
692,111.309816666667
693,111.302333333333
694,111.301491525424
695,111.301116666667
696,111.2948
697,111.293416666667
698,111.291483333333
699,111.285683333333
700,111.278916666667
701,111.277916666667
702,111.277566666667
703,111.27715
704,111.272116666667
705,111.2619
706,111.258016666667
707,111.25593220339
708,111.255866666667
709,111.254233333333
710,111.249933333333
711,111.247716666667
712,111.2437
713,111.241066666667
714,111.240733333333
715,111.239966666667
716,111.2294
717,111.228847457627
718,111.2282
719,111.2249
720,111.207762711864
721,111.206733333333
722,111.19555
723,111.190883333333
724,111.188166666667
725,111.183183333333
726,111.181483333333
727,111.176661016949
728,111.168566666667
729,111.164783333333
730,111.162433333333
731,111.1585
732,111.157866666667
733,111.149733333333
734,111.1486
735,111.147133333333
736,111.143316666667
737,111.139833333333
738,111.135983333333
739,111.12895
740,111.1269
741,111.123616666667
742,111.123416666667
743,111.12295
744,111.120416666667
745,111.1174
746,111.104433333333
747,111.0977
748,111.0922
749,111.088033333333
750,111.079133333333
751,111.07515
752,111.074016666667
753,111.0714
754,111.064866666667
755,111.0589
756,111.056372881356
757,111.056283333333
758,111.055616666667
759,111.055033333333
760,111.0538
761,111.05355
762,111.053183333333
763,111.050948275862
764,111.046516666667
765,111.035566666667
766,111.030542372881
767,111.027533333333
768,111.026508474576
769,111.026183333333
770,111.022016666667
771,111.02013559322
772,111.01635
773,111.012233333333
774,111.011566666667
775,111.010847457627
776,111.010333333333
777,111.007033333333
778,111.004933333333
779,111.0019
780,110.992316666667
781,110.98385
782,110.983633333333
783,110.981483333333
784,110.977915254237
785,110.973116666667
786,110.957389830508
787,110.955866666667
788,110.954016666667
789,110.951616666667
790,110.947616666667
791,110.9361
792,110.928816666667
793,110.92525
794,110.92255
795,110.9212
796,110.9208
797,110.919966666667
798,110.9184
799,110.91575
800,110.915533333333
801,110.915083333333
802,110.913694915254
803,110.9095
804,110.90875
805,110.907983333333
806,110.904316666667
807,110.90165
808,110.901483333333
809,110.89705
810,110.889466666667
811,110.887666666667
812,110.884
813,110.88395
814,110.883183333333
815,110.8818
816,110.881116666667
817,110.880183333333
818,110.875983333333
819,110.875745762712
820,110.87005
821,110.865966666667
822,110.863766666667
823,110.854316666667
824,110.853066666667
825,110.850333333333
826,110.848783333333
827,110.844566666667
828,110.8424
829,110.84045
830,110.837338983051
831,110.834
832,110.830833333333
833,110.825516666667
834,110.820716666667
835,110.820616666667
836,110.81835
837,110.811116666667
838,110.809733333333
839,110.802183333333
840,110.80086440678
841,110.798583333333
842,110.79085
843,110.776
844,110.77145
845,110.767116666667
846,110.763333333333
847,110.762766666667
848,110.751898305085
849,110.7512
850,110.7449
851,110.743266666667
852,110.735915254237
853,110.732566666667
854,110.725516666667
855,110.7198
856,110.71875
857,110.716133333333
858,110.7154
859,110.707716666667
860,110.697066666667
861,110.6946
862,110.693644067797
863,110.6899
864,110.685883333333
865,110.684169491525
866,110.681966666667
867,110.6724
868,110.666683333333
869,110.660616666667
870,110.65115
871,110.639966666667
872,110.6399
873,110.6361
874,110.632933333333
875,110.6308
876,110.627559322034
877,110.618016666667
878,110.617466666667
879,110.606566666667
880,110.604333333333
881,110.603683333333
882,110.603283333333
883,110.588216666667
884,110.583633333333
885,110.581516666667
886,110.580016666667
887,110.579133333333
888,110.57805
889,110.572583333333
890,110.571416666667
891,110.569694915254
892,110.556516666667
893,110.543716666667
894,110.543116666667
895,110.54115
896,110.539902439024
897,110.539683333333
898,110.535866666667
899,110.53405
900,110.532866666667
901,110.528433333333
902,110.526166666667
903,110.524666666667
904,110.52345
905,110.520383333333
906,110.518474576271
907,110.505166666667
908,110.5027
909,110.496766666667
910,110.49265
911,110.491566666667
912,110.488533333333
913,110.48445
914,110.47685
915,110.474866666667
916,110.472433333333
917,110.464066666667
918,110.459916666667
919,110.457086206897
920,110.453728813559
921,110.451966666667
922,110.4481
923,110.447508474576
924,110.4411
925,110.438933333333
926,110.429416666667
927,110.418566666667
928,110.4169
929,110.413083333333
930,110.400616666667
931,110.3971
932,110.395833333333
933,110.389816666667
934,110.382254237288
935,110.377966101695
936,110.377866666667
937,110.37725
938,110.3575
939,110.352383333333
940,110.348183333333
941,110.345116666667
942,110.341779661017
943,110.3403
944,110.324716666667
945,110.322355932203
946,110.31425
947,110.311783333333
948,110.309
949,110.304033333333
950,110.298233333333
951,110.295583333333
952,110.285316666667
953,110.265983333333
954,110.264766666667
955,110.251583333333
956,110.250166666667
957,110.232816666667
958,110.23145
959,110.1562
960,110.137433333333
961,110.1163
962,110.092257142857
963,110.076233333333
964,109.953433333333
965,108.86515
966,106.8787
967,106.682716666667
968,106.615966666667
969,106.56685
970,106.493066666667
971,106.478616666667
972,106.458166666667
973,106.386983333333
974,106.386366666667
975,106.3837
976,106.3035
977,106.293033333333
978,106.253683333333
979,106.070847457627
980,106.060366666667
981,105.957766666667
982,105.8671
983,105.827983333333
984,105.823583333333
985,105.740583333333
